source,target,weight
https://openalex.org/A5007007404,https://openalex.org/A5027044033,1
https://openalex.org/A5007007404,https://openalex.org/A5032252442,1
https://openalex.org/A5007007404,https://openalex.org/A5037198503,1
https://openalex.org/A5007007404,https://openalex.org/A5040171276,1
https://openalex.org/A5007007404,https://openalex.org/A5040290360,1
https://openalex.org/A5007007404,https://openalex.org/A5045301167,1
https://openalex.org/A5007007404,https://openalex.org/A5050653783,1
https://openalex.org/A5007007404,https://openalex.org/A5057586786,1
https://openalex.org/A5007007404,https://openalex.org/A5062231021,1
https://openalex.org/A5007007404,https://openalex.org/A5064031188,1
https://openalex.org/A5007007404,https://openalex.org/A5064150548,1
https://openalex.org/A5007007404,https://openalex.org/A5070351685,1
https://openalex.org/A5007007404,https://openalex.org/A5070501483,1
https://openalex.org/A5007007404,https://openalex.org/A5076076101,1
https://openalex.org/A5007007404,https://openalex.org/A5082195410,1
https://openalex.org/A5007007404,https://openalex.org/A5086054339,1
https://openalex.org/A5007007404,https://openalex.org/A5087380706,1
https://openalex.org/A5007007404,https://openalex.org/A5088697304,1
https://openalex.org/A5007007404,https://openalex.org/A5100351254,1
https://openalex.org/A5007007404,https://openalex.org/A5112650278,1
https://openalex.org/A5052086418,https://openalex.org/A5011524817,1
https://openalex.org/A5052086418,https://openalex.org/A5032814555,1
https://openalex.org/A5052086418,https://openalex.org/A5038123737,1
https://openalex.org/A5052086418,https://openalex.org/A5047775250,1
https://openalex.org/A5052086418,https://openalex.org/A5048736684,1
https://openalex.org/A5052086418,https://openalex.org/A5054231540,1
https://openalex.org/A5052086418,https://openalex.org/A5066704295,1
https://openalex.org/A5052086418,https://openalex.org/A5086538526,1
https://openalex.org/A5052086418,https://openalex.org/A5089666473,1
https://openalex.org/A5079232768,https://openalex.org/A5070252158,1
https://openalex.org/A5079232768,https://openalex.org/A5073416357,1
https://openalex.org/A5079232768,https://openalex.org/A5086154618,1
https://openalex.org/A5079232768,https://openalex.org/A5091338305,1
https://openalex.org/A5005019504,https://openalex.org/A5023207846,2
https://openalex.org/A5005019504,https://openalex.org/A5059815525,1
https://openalex.org/A5005019504,https://openalex.org/A5061086963,2
https://openalex.org/A5005019504,https://openalex.org/A5063230906,1
https://openalex.org/A5005019504,https://openalex.org/A5069074260,1
https://openalex.org/A5005019504,https://openalex.org/A5075103191,1
https://openalex.org/A5005019504,https://openalex.org/A5082237231,2
https://openalex.org/A5005019504,https://openalex.org/A5090659943,1
https://openalex.org/A5016700461,https://openalex.org/A5001562050,1
https://openalex.org/A5016700461,https://openalex.org/A5001731251,1
https://openalex.org/A5016700461,https://openalex.org/A5004756333,1
https://openalex.org/A5016700461,https://openalex.org/A5005951305,1
https://openalex.org/A5016700461,https://openalex.org/A5013790646,1
https://openalex.org/A5016700461,https://openalex.org/A5021122880,1
https://openalex.org/A5016700461,https://openalex.org/A5023783658,1
https://openalex.org/A5016700461,https://openalex.org/A5025554206,1
https://openalex.org/A5016700461,https://openalex.org/A5027044033,1
https://openalex.org/A5016700461,https://openalex.org/A5032252442,1
https://openalex.org/A5016700461,https://openalex.org/A5037198503,1
https://openalex.org/A5016700461,https://openalex.org/A5040171276,1
https://openalex.org/A5016700461,https://openalex.org/A5040290360,1
https://openalex.org/A5016700461,https://openalex.org/A5045301167,1
https://openalex.org/A5016700461,https://openalex.org/A5050653783,1
https://openalex.org/A5016700461,https://openalex.org/A5057586786,1
https://openalex.org/A5016700461,https://openalex.org/A5062231021,1
https://openalex.org/A5016700461,https://openalex.org/A5064031188,1
https://openalex.org/A5016700461,https://openalex.org/A5064150548,1
https://openalex.org/A5016700461,https://openalex.org/A5070351685,1
https://openalex.org/A5016700461,https://openalex.org/A5070501483,1
https://openalex.org/A5016700461,https://openalex.org/A5076076101,1
https://openalex.org/A5016700461,https://openalex.org/A5082195410,1
https://openalex.org/A5016700461,https://openalex.org/A5086054339,1
https://openalex.org/A5016700461,https://openalex.org/A5087380706,1
https://openalex.org/A5016700461,https://openalex.org/A5088697304,1
https://openalex.org/A5016700461,https://openalex.org/A5100351254,1
https://openalex.org/A5016700461,https://openalex.org/A5112650278,1
https://openalex.org/A5061976008,https://openalex.org/A5003496918,1
https://openalex.org/A5061976008,https://openalex.org/A5020746926,1
https://openalex.org/A5061976008,https://openalex.org/A5022043678,1
https://openalex.org/A5061976008,https://openalex.org/A5022673539,1
https://openalex.org/A5061976008,https://openalex.org/A5027500580,1
https://openalex.org/A5061976008,https://openalex.org/A5035621787,1
https://openalex.org/A5061976008,https://openalex.org/A5036969068,1
https://openalex.org/A5061976008,https://openalex.org/A5044090304,1
https://openalex.org/A5061976008,https://openalex.org/A5045206110,1
https://openalex.org/A5061976008,https://openalex.org/A5048503699,1
https://openalex.org/A5061976008,https://openalex.org/A5059528569,1
https://openalex.org/A5061976008,https://openalex.org/A5068588042,1
https://openalex.org/A5061976008,https://openalex.org/A5075966080,1
https://openalex.org/A5061976008,https://openalex.org/A5087905184,1
https://openalex.org/A5061976008,https://openalex.org/A5088086273,1
https://openalex.org/A5013217529,https://openalex.org/A5004564906,1
https://openalex.org/A5013217529,https://openalex.org/A5010199371,1
https://openalex.org/A5013217529,https://openalex.org/A5010753463,1
https://openalex.org/A5013217529,https://openalex.org/A5014274154,1
https://openalex.org/A5013217529,https://openalex.org/A5014539077,1
https://openalex.org/A5013217529,https://openalex.org/A5016254887,1
https://openalex.org/A5013217529,https://openalex.org/A5028275753,1
https://openalex.org/A5013217529,https://openalex.org/A5029576940,1
https://openalex.org/A5013217529,https://openalex.org/A5038322695,1
https://openalex.org/A5013217529,https://openalex.org/A5038898518,1
https://openalex.org/A5013217529,https://openalex.org/A5048516635,1
https://openalex.org/A5013217529,https://openalex.org/A5053170826,1
https://openalex.org/A5013217529,https://openalex.org/A5054892400,1
https://openalex.org/A5013217529,https://openalex.org/A5055552144,1
https://openalex.org/A5013217529,https://openalex.org/A5059072790,1
https://openalex.org/A5013217529,https://openalex.org/A5059564159,1
https://openalex.org/A5013217529,https://openalex.org/A5060807711,1
https://openalex.org/A5013217529,https://openalex.org/A5061977051,1
https://openalex.org/A5013217529,https://openalex.org/A5065506851,1
https://openalex.org/A5013217529,https://openalex.org/A5069847208,1
https://openalex.org/A5013217529,https://openalex.org/A5077878276,1
https://openalex.org/A5013217529,https://openalex.org/A5081950790,1
https://openalex.org/A5013217529,https://openalex.org/A5083639278,1
https://openalex.org/A5013217529,https://openalex.org/A5101568266,1
https://openalex.org/A5013217529,https://openalex.org/A5102854958,1
https://openalex.org/A5013217529,https://openalex.org/A5106322339,1
https://openalex.org/A5013217529,https://openalex.org/A5109453266,1
https://openalex.org/A5013217529,https://openalex.org/A5110299993,1
https://openalex.org/A5013217529,https://openalex.org/A5113885817,1
https://openalex.org/A5001731251,https://openalex.org/A5001562050,1
https://openalex.org/A5001731251,https://openalex.org/A5004756333,1
https://openalex.org/A5001731251,https://openalex.org/A5005951305,1
https://openalex.org/A5001731251,https://openalex.org/A5013790646,1
https://openalex.org/A5001731251,https://openalex.org/A5021122880,1
https://openalex.org/A5001731251,https://openalex.org/A5023783658,1
https://openalex.org/A5001731251,https://openalex.org/A5025554206,1
https://openalex.org/A5001731251,https://openalex.org/A5027044033,1
https://openalex.org/A5001731251,https://openalex.org/A5032252442,1
https://openalex.org/A5001731251,https://openalex.org/A5037198503,1
https://openalex.org/A5001731251,https://openalex.org/A5040171276,1
https://openalex.org/A5001731251,https://openalex.org/A5040290360,1
https://openalex.org/A5001731251,https://openalex.org/A5045301167,1
https://openalex.org/A5001731251,https://openalex.org/A5050653783,1
https://openalex.org/A5001731251,https://openalex.org/A5057586786,1
https://openalex.org/A5001731251,https://openalex.org/A5062231021,1
https://openalex.org/A5001731251,https://openalex.org/A5064031188,1
https://openalex.org/A5001731251,https://openalex.org/A5064150548,1
https://openalex.org/A5001731251,https://openalex.org/A5070351685,1
https://openalex.org/A5001731251,https://openalex.org/A5070501483,1
https://openalex.org/A5001731251,https://openalex.org/A5076076101,1
https://openalex.org/A5001731251,https://openalex.org/A5082195410,1
https://openalex.org/A5001731251,https://openalex.org/A5086054339,1
https://openalex.org/A5001731251,https://openalex.org/A5087380706,1
https://openalex.org/A5001731251,https://openalex.org/A5088697304,1
https://openalex.org/A5001731251,https://openalex.org/A5100351254,1
https://openalex.org/A5001731251,https://openalex.org/A5112650278,1
https://openalex.org/A5044090304,https://openalex.org/A5003496918,1
https://openalex.org/A5044090304,https://openalex.org/A5020746926,1
https://openalex.org/A5044090304,https://openalex.org/A5022043678,1
https://openalex.org/A5044090304,https://openalex.org/A5022673539,1
https://openalex.org/A5044090304,https://openalex.org/A5027500580,1
https://openalex.org/A5044090304,https://openalex.org/A5035621787,1
https://openalex.org/A5044090304,https://openalex.org/A5036969068,1
https://openalex.org/A5044090304,https://openalex.org/A5045206110,1
https://openalex.org/A5044090304,https://openalex.org/A5048503699,1
https://openalex.org/A5044090304,https://openalex.org/A5059528569,1
https://openalex.org/A5044090304,https://openalex.org/A5068588042,1
https://openalex.org/A5044090304,https://openalex.org/A5075966080,1
https://openalex.org/A5044090304,https://openalex.org/A5087905184,1
https://openalex.org/A5044090304,https://openalex.org/A5088086273,1
https://openalex.org/A5001562050,https://openalex.org/A5004756333,1
https://openalex.org/A5001562050,https://openalex.org/A5005951305,1
https://openalex.org/A5001562050,https://openalex.org/A5013790646,1
https://openalex.org/A5001562050,https://openalex.org/A5021122880,1
https://openalex.org/A5001562050,https://openalex.org/A5023783658,1
https://openalex.org/A5001562050,https://openalex.org/A5025554206,1
https://openalex.org/A5001562050,https://openalex.org/A5027044033,1
https://openalex.org/A5001562050,https://openalex.org/A5032252442,1
https://openalex.org/A5001562050,https://openalex.org/A5037198503,1
https://openalex.org/A5001562050,https://openalex.org/A5040171276,1
https://openalex.org/A5001562050,https://openalex.org/A5040290360,1
https://openalex.org/A5001562050,https://openalex.org/A5045301167,1
https://openalex.org/A5001562050,https://openalex.org/A5050653783,1
https://openalex.org/A5001562050,https://openalex.org/A5057586786,1
https://openalex.org/A5001562050,https://openalex.org/A5062231021,1
https://openalex.org/A5001562050,https://openalex.org/A5064031188,1
https://openalex.org/A5001562050,https://openalex.org/A5064150548,1
https://openalex.org/A5001562050,https://openalex.org/A5070351685,1
https://openalex.org/A5001562050,https://openalex.org/A5070501483,1
https://openalex.org/A5001562050,https://openalex.org/A5076076101,1
https://openalex.org/A5001562050,https://openalex.org/A5082195410,1
https://openalex.org/A5001562050,https://openalex.org/A5086054339,1
https://openalex.org/A5001562050,https://openalex.org/A5087380706,1
https://openalex.org/A5001562050,https://openalex.org/A5088697304,1
https://openalex.org/A5001562050,https://openalex.org/A5100351254,1
https://openalex.org/A5001562050,https://openalex.org/A5112650278,1
https://openalex.org/A5087905184,https://openalex.org/A5003496918,1
https://openalex.org/A5087905184,https://openalex.org/A5020746926,1
https://openalex.org/A5087905184,https://openalex.org/A5022043678,1
https://openalex.org/A5087905184,https://openalex.org/A5022673539,1
https://openalex.org/A5087905184,https://openalex.org/A5027500580,1
https://openalex.org/A5087905184,https://openalex.org/A5035621787,1
https://openalex.org/A5087905184,https://openalex.org/A5036969068,1
https://openalex.org/A5087905184,https://openalex.org/A5045206110,1
https://openalex.org/A5087905184,https://openalex.org/A5048503699,1
https://openalex.org/A5087905184,https://openalex.org/A5059528569,1
https://openalex.org/A5087905184,https://openalex.org/A5068588042,1
https://openalex.org/A5087905184,https://openalex.org/A5075966080,1
https://openalex.org/A5087905184,https://openalex.org/A5088086273,1
https://openalex.org/A5047530416,https://openalex.org/A5003362277,1
https://openalex.org/A5047530416,https://openalex.org/A5005156598,1
https://openalex.org/A5047530416,https://openalex.org/A5010400575,3
https://openalex.org/A5047530416,https://openalex.org/A5010684750,3
https://openalex.org/A5047530416,https://openalex.org/A5017167555,3
https://openalex.org/A5047530416,https://openalex.org/A5023059860,3
https://openalex.org/A5047530416,https://openalex.org/A5024463617,2
https://openalex.org/A5047530416,https://openalex.org/A5025105822,3
https://openalex.org/A5047530416,https://openalex.org/A5027951707,3
https://openalex.org/A5047530416,https://openalex.org/A5028483178,3
https://openalex.org/A5047530416,https://openalex.org/A5048456592,1
https://openalex.org/A5047530416,https://openalex.org/A5052585365,3
https://openalex.org/A5047530416,https://openalex.org/A5055201388,2
https://openalex.org/A5047530416,https://openalex.org/A5068559276,3
https://openalex.org/A5047530416,https://openalex.org/A5082585333,3
https://openalex.org/A5047530416,https://openalex.org/A5085083859,1
https://openalex.org/A5070351685,https://openalex.org/A5004756333,1
https://openalex.org/A5070351685,https://openalex.org/A5005951305,1
https://openalex.org/A5070351685,https://openalex.org/A5013790646,1
https://openalex.org/A5070351685,https://openalex.org/A5021122880,1
https://openalex.org/A5070351685,https://openalex.org/A5023783658,1
https://openalex.org/A5070351685,https://openalex.org/A5025554206,1
https://openalex.org/A5070351685,https://openalex.org/A5027044033,1
https://openalex.org/A5070351685,https://openalex.org/A5032252442,1
https://openalex.org/A5070351685,https://openalex.org/A5037198503,1
https://openalex.org/A5070351685,https://openalex.org/A5040171276,1
https://openalex.org/A5070351685,https://openalex.org/A5040290360,1
https://openalex.org/A5070351685,https://openalex.org/A5045301167,1
https://openalex.org/A5070351685,https://openalex.org/A5050653783,1
https://openalex.org/A5070351685,https://openalex.org/A5057586786,1
https://openalex.org/A5070351685,https://openalex.org/A5062231021,1
https://openalex.org/A5070351685,https://openalex.org/A5064031188,1
https://openalex.org/A5070351685,https://openalex.org/A5064150548,1
https://openalex.org/A5070351685,https://openalex.org/A5070501483,1
https://openalex.org/A5070351685,https://openalex.org/A5076076101,1
https://openalex.org/A5070351685,https://openalex.org/A5082195410,1
https://openalex.org/A5070351685,https://openalex.org/A5086054339,1
https://openalex.org/A5070351685,https://openalex.org/A5087380706,1
https://openalex.org/A5070351685,https://openalex.org/A5088697304,1
https://openalex.org/A5070351685,https://openalex.org/A5100351254,1
https://openalex.org/A5070351685,https://openalex.org/A5112650278,1
https://openalex.org/A5010400575,https://openalex.org/A5003362277,1
https://openalex.org/A5010400575,https://openalex.org/A5005156598,1
https://openalex.org/A5010400575,https://openalex.org/A5010684750,4
https://openalex.org/A5010400575,https://openalex.org/A5017167555,4
https://openalex.org/A5010400575,https://openalex.org/A5023059860,3
https://openalex.org/A5010400575,https://openalex.org/A5024463617,3
https://openalex.org/A5010400575,https://openalex.org/A5025105822,4
https://openalex.org/A5010400575,https://openalex.org/A5027951707,4
https://openalex.org/A5010400575,https://openalex.org/A5028483178,4
https://openalex.org/A5010400575,https://openalex.org/A5048456592,1
https://openalex.org/A5010400575,https://openalex.org/A5052585365,3
https://openalex.org/A5010400575,https://openalex.org/A5055201388,3
https://openalex.org/A5010400575,https://openalex.org/A5068559276,3
https://openalex.org/A5010400575,https://openalex.org/A5082585333,4
https://openalex.org/A5010400575,https://openalex.org/A5085083859,1
https://openalex.org/A5086154618,https://openalex.org/A5070252158,1
https://openalex.org/A5086154618,https://openalex.org/A5073416357,1
https://openalex.org/A5086154618,https://openalex.org/A5091338305,1
https://openalex.org/A5089863056,https://openalex.org/A5002252238,1
https://openalex.org/A5089863056,https://openalex.org/A5011994652,1
https://openalex.org/A5089863056,https://openalex.org/A5014231493,1
https://openalex.org/A5089863056,https://openalex.org/A5018513306,1
https://openalex.org/A5089863056,https://openalex.org/A5030469052,1
https://openalex.org/A5089863056,https://openalex.org/A5041610393,1
https://openalex.org/A5089863056,https://openalex.org/A5061749338,1
https://openalex.org/A5089863056,https://openalex.org/A5063567043,1
https://openalex.org/A5089863056,https://openalex.org/A5066843863,1
https://openalex.org/A5089863056,https://openalex.org/A5082644230,1
https://openalex.org/A5089863056,https://openalex.org/A5087724292,1
https://openalex.org/A5089863056,https://openalex.org/A5107853461,1
https://openalex.org/A5089863056,https://openalex.org/A5110358702,1
https://openalex.org/A5057586786,https://openalex.org/A5004756333,1
https://openalex.org/A5057586786,https://openalex.org/A5005951305,1
https://openalex.org/A5057586786,https://openalex.org/A5013790646,1
https://openalex.org/A5057586786,https://openalex.org/A5021122880,1
https://openalex.org/A5057586786,https://openalex.org/A5023783658,1
https://openalex.org/A5057586786,https://openalex.org/A5025554206,1
https://openalex.org/A5057586786,https://openalex.org/A5027044033,1
https://openalex.org/A5057586786,https://openalex.org/A5032252442,1
https://openalex.org/A5057586786,https://openalex.org/A5037198503,1
https://openalex.org/A5057586786,https://openalex.org/A5040171276,1
https://openalex.org/A5057586786,https://openalex.org/A5040290360,1
https://openalex.org/A5057586786,https://openalex.org/A5045301167,1
https://openalex.org/A5057586786,https://openalex.org/A5050653783,1
https://openalex.org/A5057586786,https://openalex.org/A5062231021,1
https://openalex.org/A5057586786,https://openalex.org/A5064031188,1
https://openalex.org/A5057586786,https://openalex.org/A5064150548,1
https://openalex.org/A5057586786,https://openalex.org/A5070501483,1
https://openalex.org/A5057586786,https://openalex.org/A5076076101,1
https://openalex.org/A5057586786,https://openalex.org/A5082195410,1
https://openalex.org/A5057586786,https://openalex.org/A5086054339,1
https://openalex.org/A5057586786,https://openalex.org/A5087380706,1
https://openalex.org/A5057586786,https://openalex.org/A5088697304,1
https://openalex.org/A5057586786,https://openalex.org/A5100351254,1
https://openalex.org/A5057586786,https://openalex.org/A5112650278,1
https://openalex.org/A5002252238,https://openalex.org/A5011994652,1
https://openalex.org/A5002252238,https://openalex.org/A5014231493,1
https://openalex.org/A5002252238,https://openalex.org/A5018513306,1
https://openalex.org/A5002252238,https://openalex.org/A5030469052,1
https://openalex.org/A5002252238,https://openalex.org/A5041610393,1
https://openalex.org/A5002252238,https://openalex.org/A5061749338,1
https://openalex.org/A5002252238,https://openalex.org/A5063567043,1
https://openalex.org/A5002252238,https://openalex.org/A5066843863,1
https://openalex.org/A5002252238,https://openalex.org/A5082644230,1
https://openalex.org/A5002252238,https://openalex.org/A5087724292,1
https://openalex.org/A5002252238,https://openalex.org/A5107853461,1
https://openalex.org/A5002252238,https://openalex.org/A5110358702,1
https://openalex.org/A5110358702,https://openalex.org/A5011994652,1
https://openalex.org/A5110358702,https://openalex.org/A5014231493,1
https://openalex.org/A5110358702,https://openalex.org/A5018513306,1
https://openalex.org/A5110358702,https://openalex.org/A5030469052,1
https://openalex.org/A5110358702,https://openalex.org/A5041610393,1
https://openalex.org/A5110358702,https://openalex.org/A5061749338,1
https://openalex.org/A5110358702,https://openalex.org/A5063567043,1
https://openalex.org/A5110358702,https://openalex.org/A5066843863,1
https://openalex.org/A5110358702,https://openalex.org/A5082644230,1
https://openalex.org/A5110358702,https://openalex.org/A5087724292,1
https://openalex.org/A5110358702,https://openalex.org/A5107853461,1
https://openalex.org/A5022673539,https://openalex.org/A5003496918,1
https://openalex.org/A5022673539,https://openalex.org/A5020746926,1
https://openalex.org/A5022673539,https://openalex.org/A5022043678,1
https://openalex.org/A5022673539,https://openalex.org/A5027500580,1
https://openalex.org/A5022673539,https://openalex.org/A5035621787,1
https://openalex.org/A5022673539,https://openalex.org/A5036969068,1
https://openalex.org/A5022673539,https://openalex.org/A5045206110,1
https://openalex.org/A5022673539,https://openalex.org/A5048503699,1
https://openalex.org/A5022673539,https://openalex.org/A5059528569,1
https://openalex.org/A5022673539,https://openalex.org/A5068588042,1
https://openalex.org/A5022673539,https://openalex.org/A5075966080,1
https://openalex.org/A5022673539,https://openalex.org/A5088086273,1
https://openalex.org/A5050653783,https://openalex.org/A5004756333,1
https://openalex.org/A5050653783,https://openalex.org/A5005951305,1
https://openalex.org/A5050653783,https://openalex.org/A5013790646,1
https://openalex.org/A5050653783,https://openalex.org/A5021122880,1
https://openalex.org/A5050653783,https://openalex.org/A5023783658,1
https://openalex.org/A5050653783,https://openalex.org/A5025554206,1
https://openalex.org/A5050653783,https://openalex.org/A5027044033,1
https://openalex.org/A5050653783,https://openalex.org/A5032252442,1
https://openalex.org/A5050653783,https://openalex.org/A5037198503,1
https://openalex.org/A5050653783,https://openalex.org/A5040171276,1
https://openalex.org/A5050653783,https://openalex.org/A5040290360,1
https://openalex.org/A5050653783,https://openalex.org/A5045301167,1
https://openalex.org/A5050653783,https://openalex.org/A5062231021,1
https://openalex.org/A5050653783,https://openalex.org/A5064031188,1
https://openalex.org/A5050653783,https://openalex.org/A5064150548,1
https://openalex.org/A5050653783,https://openalex.org/A5070501483,1
https://openalex.org/A5050653783,https://openalex.org/A5076076101,1
https://openalex.org/A5050653783,https://openalex.org/A5082195410,1
https://openalex.org/A5050653783,https://openalex.org/A5086054339,1
https://openalex.org/A5050653783,https://openalex.org/A5087380706,1
https://openalex.org/A5050653783,https://openalex.org/A5088697304,1
https://openalex.org/A5050653783,https://openalex.org/A5100351254,1
https://openalex.org/A5050653783,https://openalex.org/A5112650278,1
https://openalex.org/A5010753463,https://openalex.org/A5004564906,1
https://openalex.org/A5010753463,https://openalex.org/A5010199371,2
https://openalex.org/A5010753463,https://openalex.org/A5014274154,2
https://openalex.org/A5010753463,https://openalex.org/A5014539077,2
https://openalex.org/A5010753463,https://openalex.org/A5016254887,2
https://openalex.org/A5010753463,https://openalex.org/A5022926135,1
https://openalex.org/A5010753463,https://openalex.org/A5028275753,2
https://openalex.org/A5010753463,https://openalex.org/A5029576940,2
https://openalex.org/A5010753463,https://openalex.org/A5038322695,2
https://openalex.org/A5010753463,https://openalex.org/A5038898518,2
https://openalex.org/A5010753463,https://openalex.org/A5048516635,2
https://openalex.org/A5010753463,https://openalex.org/A5053170826,2
https://openalex.org/A5010753463,https://openalex.org/A5054892400,2
https://openalex.org/A5010753463,https://openalex.org/A5055552144,2
https://openalex.org/A5010753463,https://openalex.org/A5059072790,2
https://openalex.org/A5010753463,https://openalex.org/A5059564159,2
https://openalex.org/A5010753463,https://openalex.org/A5060807711,2
https://openalex.org/A5010753463,https://openalex.org/A5061977051,2
https://openalex.org/A5010753463,https://openalex.org/A5065506851,2
https://openalex.org/A5010753463,https://openalex.org/A5069847208,1
https://openalex.org/A5010753463,https://openalex.org/A5077627222,1
https://openalex.org/A5010753463,https://openalex.org/A5077878276,2
https://openalex.org/A5010753463,https://openalex.org/A5081950790,2
https://openalex.org/A5010753463,https://openalex.org/A5083639278,1
https://openalex.org/A5010753463,https://openalex.org/A5100635887,1
https://openalex.org/A5010753463,https://openalex.org/A5101476415,1
https://openalex.org/A5010753463,https://openalex.org/A5101568266,2
https://openalex.org/A5010753463,https://openalex.org/A5102854958,1
https://openalex.org/A5010753463,https://openalex.org/A5106322339,2
https://openalex.org/A5010753463,https://openalex.org/A5107790015,1
https://openalex.org/A5010753463,https://openalex.org/A5109453266,2
https://openalex.org/A5010753463,https://openalex.org/A5110299993,2
https://openalex.org/A5010753463,https://openalex.org/A5113885817,1
https://openalex.org/A5110299993,https://openalex.org/A5004564906,1
https://openalex.org/A5110299993,https://openalex.org/A5010199371,2
https://openalex.org/A5110299993,https://openalex.org/A5014274154,2
https://openalex.org/A5110299993,https://openalex.org/A5014539077,2
https://openalex.org/A5110299993,https://openalex.org/A5016254887,2
https://openalex.org/A5110299993,https://openalex.org/A5022926135,1
https://openalex.org/A5110299993,https://openalex.org/A5028275753,2
https://openalex.org/A5110299993,https://openalex.org/A5029576940,2
https://openalex.org/A5110299993,https://openalex.org/A5038322695,2
https://openalex.org/A5110299993,https://openalex.org/A5038898518,2
https://openalex.org/A5110299993,https://openalex.org/A5048516635,2
https://openalex.org/A5110299993,https://openalex.org/A5053170826,2
https://openalex.org/A5110299993,https://openalex.org/A5054892400,2
https://openalex.org/A5110299993,https://openalex.org/A5055552144,2
https://openalex.org/A5110299993,https://openalex.org/A5059072790,2
https://openalex.org/A5110299993,https://openalex.org/A5059564159,2
https://openalex.org/A5110299993,https://openalex.org/A5060807711,2
https://openalex.org/A5110299993,https://openalex.org/A5061977051,2
https://openalex.org/A5110299993,https://openalex.org/A5065506851,2
https://openalex.org/A5110299993,https://openalex.org/A5069847208,1
https://openalex.org/A5110299993,https://openalex.org/A5077627222,1
https://openalex.org/A5110299993,https://openalex.org/A5077878276,2
https://openalex.org/A5110299993,https://openalex.org/A5081950790,2
https://openalex.org/A5110299993,https://openalex.org/A5083639278,1
https://openalex.org/A5110299993,https://openalex.org/A5100635887,1
https://openalex.org/A5110299993,https://openalex.org/A5101476415,1
https://openalex.org/A5110299993,https://openalex.org/A5101568266,2
https://openalex.org/A5110299993,https://openalex.org/A5102854958,1
https://openalex.org/A5110299993,https://openalex.org/A5106322339,2
https://openalex.org/A5110299993,https://openalex.org/A5107790015,1
https://openalex.org/A5110299993,https://openalex.org/A5109453266,2
https://openalex.org/A5110299993,https://openalex.org/A5113885817,1
https://openalex.org/A5036969068,https://openalex.org/A5003496918,1
https://openalex.org/A5036969068,https://openalex.org/A5020746926,1
https://openalex.org/A5036969068,https://openalex.org/A5022043678,1
https://openalex.org/A5036969068,https://openalex.org/A5027500580,1
https://openalex.org/A5036969068,https://openalex.org/A5035621787,1
https://openalex.org/A5036969068,https://openalex.org/A5045206110,1
https://openalex.org/A5036969068,https://openalex.org/A5048503699,1
https://openalex.org/A5036969068,https://openalex.org/A5059528569,1
https://openalex.org/A5036969068,https://openalex.org/A5068588042,1
https://openalex.org/A5036969068,https://openalex.org/A5075966080,1
https://openalex.org/A5036969068,https://openalex.org/A5088086273,1
https://openalex.org/A5024463617,https://openalex.org/A5003362277,1
https://openalex.org/A5024463617,https://openalex.org/A5005156598,1
https://openalex.org/A5024463617,https://openalex.org/A5010684750,4
https://openalex.org/A5024463617,https://openalex.org/A5017167555,4
https://openalex.org/A5024463617,https://openalex.org/A5023059860,3
https://openalex.org/A5024463617,https://openalex.org/A5025105822,4
https://openalex.org/A5024463617,https://openalex.org/A5027951707,4
https://openalex.org/A5024463617,https://openalex.org/A5028483178,4
https://openalex.org/A5024463617,https://openalex.org/A5048456592,1
https://openalex.org/A5024463617,https://openalex.org/A5052585365,2
https://openalex.org/A5024463617,https://openalex.org/A5055201388,4
https://openalex.org/A5024463617,https://openalex.org/A5068559276,2
https://openalex.org/A5024463617,https://openalex.org/A5082585333,4
https://openalex.org/A5024463617,https://openalex.org/A5085083859,1
https://openalex.org/A5010199371,https://openalex.org/A5004564906,1
https://openalex.org/A5010199371,https://openalex.org/A5014274154,2
https://openalex.org/A5010199371,https://openalex.org/A5014539077,2
https://openalex.org/A5010199371,https://openalex.org/A5016254887,2
https://openalex.org/A5010199371,https://openalex.org/A5022926135,1
https://openalex.org/A5010199371,https://openalex.org/A5028275753,2
https://openalex.org/A5010199371,https://openalex.org/A5029576940,2
https://openalex.org/A5010199371,https://openalex.org/A5038322695,2
https://openalex.org/A5010199371,https://openalex.org/A5038898518,2
https://openalex.org/A5010199371,https://openalex.org/A5048516635,2
https://openalex.org/A5010199371,https://openalex.org/A5053170826,2
https://openalex.org/A5010199371,https://openalex.org/A5054892400,2
https://openalex.org/A5010199371,https://openalex.org/A5055552144,2
https://openalex.org/A5010199371,https://openalex.org/A5059072790,2
https://openalex.org/A5010199371,https://openalex.org/A5059564159,2
https://openalex.org/A5010199371,https://openalex.org/A5060807711,2
https://openalex.org/A5010199371,https://openalex.org/A5061977051,2
https://openalex.org/A5010199371,https://openalex.org/A5065506851,2
https://openalex.org/A5010199371,https://openalex.org/A5069847208,1
https://openalex.org/A5010199371,https://openalex.org/A5077627222,1
https://openalex.org/A5010199371,https://openalex.org/A5077878276,2
https://openalex.org/A5010199371,https://openalex.org/A5081950790,2
https://openalex.org/A5010199371,https://openalex.org/A5083639278,1
https://openalex.org/A5010199371,https://openalex.org/A5100635887,1
https://openalex.org/A5010199371,https://openalex.org/A5101476415,1
https://openalex.org/A5010199371,https://openalex.org/A5101568266,2
https://openalex.org/A5010199371,https://openalex.org/A5102854958,1
https://openalex.org/A5010199371,https://openalex.org/A5106322339,2
https://openalex.org/A5010199371,https://openalex.org/A5107790015,1
